14632,2,1.33144,0.260536
27435,1,0,0.504808
12777,2,1.3581,0.262945
117712,1,0,0.49157
3909,1,0,0.468201
101997,1,0,0.459937
77358,1,0,0.500423
71284,1,0,0.285117
49081,1,0,0.527914
107649,1,0,0.499384
88745,1,0,0.450312
78072,2,1.41411,0.249056
106440,1,0,0.372038
38908,1,0,0.513021
77760,1,0,0.305009
62951,1,0,0.417408
77052,1,0,0.5304
102485,1,0,0.265403
86974,1,0,0.248049
113357,1,0,0.536784
77257,2,1.28747,0.283427
15510,2,0.686794,0.244463
83609,1,0,0.398241
98767,1,0,0.508383
86796,1,0,0.462937
23693,2,1.0239,0.302723
95447,1,0,0.47914
35136,1,0,0.49761
95319,1,0,0.476392
439,1,0,0.316517
113020,1,0,0.470363
3821,2,0.923223,0.231018
7981,2,0.494539,0.263352
63721,2,0.0205623,0.289695
97944,1,0,0.538366
22449,1,0,0.230071
64924,2,0.799815,0.279279
109176,2,1.54814,0.246244
88601,2,0.245413,0.270366
34065,1,0,0.521634
70497,1,0,0.260704
99240,2,0.952997,0.234232
32480,1,0,0.501204
78775,1,0,0.446782
10644,2,0.883751,0.300433
99461,2,0.403789,0.246728
7978,1,0,0.521441
57757,2,1.41536,0.241918
62207,1,0,0.492487
19076,1,0,0.530805
33277,1,0,0.51482
80686,2,0.992291,0.321531
24813,2,1.16942,0.312446
59199,1,0,0.258692
100017,1,0,0.515059
12653,1,0,0.526788
78459,1,0,0.519206
7751,2,0.45474,0.270132
56997,2,0.612957,0.297468
57443,2,0.28758,0.296207
43726,1,0,0.493179
12114,2,0.392664,0.25893
51459,2,1.08223,0.313439
107350,1,0,0.48514
114622,2,0.421855,0.260216
91772,2,0.0224414,0.309339
3765,2,0.416885,0.263602
32439,1,0,0.517121
84720,2,0.511269,0.276939
33226,1,0,0.466903
93858,1,0,0.50626
86162,2,0.0337295,0.318728
77801,1,0,0.496697
91768,1,0,0.299609
99825,2,0.519176,0.296893
84478,2,0.287978,0.254505
15457,2,0.293851,0.306016
16537,2,0.126501,0.248036
89042,1,0,0.537312
29568,1,0,0.493956
76829,1,0,0.302581
56452,2,0.479852,0.295789
88694,1,0,0.524859
17378,1,0,0.243648
12843,2,1.47677,0.288203
98959,1,0,0.488198
46509,1,0,0.301578
64792,1,0,0.484355
70319,1,0,0.511524
73184,2,0.343498,0.246195
8362,2,0.614296,0.312373
62523,1,0,0.522658
81300,2,0.549817,0.301627
69965,1,0,0.544422
7513,2,1.55401,0.264789
23311,2,0.429375,0.29373
8102,2,0.576285,0.230802
68682,1,0,0.515639
16852,2,1.63184,0.275947
116771,2,1.54647,0.265467
113283,2,0.325525,0.275452
96100,2,0.241784,0.256374
29271,2,0.821086,0.31638
26394,1,0,0.542257
72659,2,0.669996,0.312252
40843,1,0,0.464369
1475,2,0.0563663,0.295632
114046,2,0.056646,0.254391
19849,2,0.51282,0.229
57939,2,0.124324,0.3334
13402,2,0.470668,0.314424
104214,2,0.0921989,0.24943
54035,2,0.0417176,0.243678
49908,2,0.226519,0.243881
36208,2,0.0239883,0.336401
105090,2,0.186514,0.240245
82860,2,1.27898,0.326647
86736,1,0,0.412895
45343,2,0.0812126,0.333691
85523,2,0.0861027,0.330459
15330,2,0.687956,0.354485
32984,2,0.12973,0.319837
18859,1,0,0.53028
47592,2,1.23524,0.335897
65721,1,0,0.364877
72567,1,0,0.512848
4151,1,0,0.33037
33817,1,0,0.504598
72848,2,0.543319,0.348585
3093,2,0.557556,0.349506
15371,2,0.805188,0.365335
42808,2,0.157121,0.342445
109422,1,0,0.436412
5862,2,1.22773,0.342462
112447,1,0,0.272542
117473,2,0.096795,0.321111
47080,2,0.801144,0.364216
94761,2,0.0409875,0.34642
25878,2,0.075789,0.365196
104217,2,0.202454,0.226041
120005,2,0.0885721,0.360153
71284,2,1.65225,0.28552
102485,2,1.6634,0.263533
41926,2,0.183966,0.347469
70890,2,0.0104425,0.310202
64797,2,0.164738,0.348478
88972,2,0.169857,0.335572
68184,2,0.15904,0.330091
48113,1,0,0.472037
29800,1,0,0.434222
38784,1,0,0.485325
24186,2,0.0462832,0.330924
86400,2,0.162925,0.350314
44897,1,0,0.559038
34017,1,0,0.555441
70497,2,1.5473,0.260565
40693,2,0.594656,0.374474
77760,2,1.60274,0.301685
22263,2,0.794425,0.378825
58345,2,0.168735,0.367252
80337,2,0.810337,0.396304
29525,1,0,0.465457
67155,1,0,0.345049
108870,2,0.159081,0.243134
29295,2,0.0733788,0.369499
97675,1,0,0.472063
57507,1,0,0.478183
10798,2,0.19389,0.374255
86974,2,1.33981,0.247633
26779,2,0.52205,0.364666
59199,2,1.57807,0.258431
22449,2,1.36707,0.229572
116745,1,0,0.45707
910,1,0,0.428435
85235,2,0.186144,0.368298
36439,1,0,0.524608
43587,2,0.614463,0.388867
99701,2,0.076072,0.354604
45333,1,0,0.472097
53721,2,0.990708,0.383971
58576,2,0.770102,0.394286
113576,1,0,0.445019
69972,2,0.172865,0.38432
65859,1,0,0.346812
25278,2,1.01774,0.399058
114948,1,0,0.556759
10138,2,0.48612,0.395822
73996,1,0,0.438534
114924,1,0,0.52862
82588,1,0,0.481385
76074,2,0.101221,0.362143
84862,2,0.925033,0.390939
79672,2,0.841008,0.399025
50954,1,0,0.256836
90790,1,0,0.453855
544,2,0.625035,0.407895
17378,2,1.17426,0.24244
29650,1,0,0.472944
79248,1,0,0.475815
88745,2,1.2121,0.413688
42438,2,0.809544,0.420043
76829,2,1.71169,0.302158
85042,1,0,0.509825
46509,2,1.74712,0.298422
106440,2,0.0528322,0.349613
28103,1,0,0.244978
55846,1,0,0.515275
75181,2,0.81841,0.380223
51502,1,0,0.479891
3909,2,1.13869,0.42832
950,1,0,0.480503
96441,1,0,0.31353
439,2,0.0460831,0.307986
85295,2,0.11101,0.413505
83601,1,0,0.573866
44075,1,0,0.561584
110649,1,0,0.497046
113421,1,0,0.493946
86796,2,1.07913,0.414218
95447,2,1.1695,0.401376
25110,1,0,0.445736
95149,1,0,0.464092
80824,2,0.0212749,0.410272
57548,1,0,0.509294
49081,2,1.00063,0.425583
116085,1,0,0.492402
112447,2,1.62782,0.270548
17651,1,0,0.271671
12444,1,0,0.505504
19335,1,0,0.579666
27435,2,0.718265,0.402312
77358,2,0.723751,0.385808
3583,2,0.784805,0.453885
107649,2,0.946343,0.44749
77052,2,0.737362,0.385226
91768,2,0.0333147,0.284724
117712,2,0.493981,0.420537
83541,1,0,0.488139
38908,2,0.948802,0.441634
61174,1,0,0.279366
103389,1,0,0.514069
83609,2,0.0203872,0.393578
62951,2,0.0357359,0.392856
98470,1,0,0.522834
54211,1,0,0.326936
98767,2,0.907949,0.429769
4151,2,1.74206,0.324739
97295,1,0,0.446683
32480,2,1.19373,0.452713
113357,2,0.996879,0.471112
34065,2,1.0181,0.418652
39903,1,0,0.393675
28103,2,1.63483,0.244851
101997,2,0.228338,0.444394
35136,2,1.02236,0.470729
40035,1,0,0.547812
49986,1,0,0.364675
86736,2,1.38662,0.412492
65721,2,1.61264,0.354853
50954,2,1.55951,0.256717
78775,2,0.235272,0.446314
7978,2,1.05716,0.451834
64792,2,1.30468,0.420652
32439,2,1.14486,0.426785
12653,2,1.14075,0.446127
33277,2,0.936804,0.437033
78459,2,1.03472,0.411603
62207,2,0.848625,0.437677
69671,1,0,0.510138
19076,2,0.835474,0.435158
64583,1,0,0.341991
80459,1,0,0.435894
40843,2,1.24722,0.441921
86620,1,0,0.546745
98036,1,0,0.250678
89042,2,1.12134,0.421284
100017,2,0.87727,0.424125
109422,2,1.38818,0.423558
96895,1,0,0.519502
112460,1,0,0.446882
43726,2,0.82894,0.430529
97944,2,0.756853,0.452449
5336,1,0,0.521079
107350,2,0.867583,0.43992
113020,2,0.0333749,0.437147
36366,1,0,0.271073
19859,1,0,0.488642
95319,2,0.252519,0.435401
77801,2,0.811697,0.419521
84893,1,0,0.376625
88694,2,0.864825,0.428065
93858,2,0.756561,0.421411
111449,1,0,0.492231
98959,2,0.826579,0.432611
910,2,1.3081,0.398714
88601,3,0.9203,0.257341
29800,2,1.38966,0.426949
26394,2,1.06065,0.432385
48113,2,1.33144,0.430705
51317,1,0,0.440805
103096,1,0,0.433797
69965,2,0.908226,0.433419
33226,2,0.0830554,0.422152
102040,1,0,0.498666
88574,1,0,0.365602
17651,2,1.75542,0.271497
50384,1,0,0.52862
68682,2,0.788128,0.416177
98036,2,1.70761,0.251157
72603,1,0,0.471069
73996,2,1.33906,0.400997
18859,2,1.25833,0.479392
67155,2,0.0694365,0.323158
96441,2,1.77375,0.311287
79537,1,0,0.307262
97675,2,1.35591,0.443778
29568,2,0.265219,0.421971
72567,2,0.934133,0.442445
100925,1,0,0.490093
1803,1,0,0.499305
61174,2,1.74327,0.277071
1292,1,0,0.485848
45333,2,1.35524,0.458058
70319,2,0.284431,0.420341
33817,2,0.267202,0.406141
30503,1,0,0.47761
50564,1,0,0.407686
3821,3,1.20019,0.228939
21770,1,0,0.286311
65859,2,0.140357,0.316912
7339,1,0,0.519697
67275,1,0,0.542536
62523,2,0.278984,0.465474
86486,1,0,0.403112
89805,1,0,0.498628
89348,1,0,0.443271
99240,3,1.2389,0.23303
51523,1,0,0.42797
44897,2,0.950103,0.446347
36439,2,1.38321,0.495221
39903,2,1.33671,0.38931
36366,2,1.60764,0.270571
43797,1,0,0.531987
116745,2,0.159274,0.424565
34017,2,0.959621,0.488094
29650,2,1.39746,0.469423
113576,2,0.101204,0.413181
114924,2,1.26074,0.457136
38784,2,0.307961,0.469719
25110,2,1.51447,0.441355
114948,2,1.21053,0.440794
51502,2,1.40856,0.466118
950,2,1.40469,0.470458
57507,2,0.328952,0.4229
29525,2,0.272803,0.464771
97295,2,1.42775,0.446251
64583,2,1.56894,0.341275
110649,2,1.35551,0.480724
27072,3,2.19582,0.238647
90790,2,0.205027,0.426551
82588,2,0.28597,0.487804
79248,2,0.739098,0.4543
113421,2,0.92681,0.471817
57443,3,1.07843,0.276402
54211,2,0.0578372,0.312249
84893,2,1.75421,0.379272
85042,2,0.837287,0.414341
15457,3,1.10194,0.275594
44075,2,1.16264,0.498911
10644,3,1.23725,0.301787
17378,3,1.67752,0.242958
83601,2,1.01003,0.429614
19335,2,1.34951,0.473705
12444,2,1.19495,0.423343
8102,3,0.733453,0.229955
94761,3,0.081975,0.334639
103389,2,1.26564,0.495983
98470,2,1.31072,0.506115
50564,2,1.41934,0.397226
86486,2,1.44116,0.396398
21770,2,1.79765,0.282917
22449,3,2.27844,0.229568
45343,3,0.162425,0.306485
68184,3,0.556641,0.319894
23693,3,1.43346,0.298457
95149,2,0.348955,0.46072
40035,2,1.42677,0.495584
116085,2,0.282084,0.431768
55846,2,0.282856,0.456163
49986,2,0.12591,0.361804
32984,3,0.486488,0.296452
88972,3,0.594498,0.32044
64797,3,0.617769,0.335019
57757,3,2.6538,0.241335
41926,3,0.689874,0.374448
29271,3,1.11966,0.287333
113283,3,0.443897,0.269617
86162,3,0.060713,0.290768
51459,3,1.51512,0.320256
111449,2,1.54187,0.46284
57939,3,0.279729,0.310105
117473,3,0.123194,0.317088
51523,2,1.40515,0.422844
58345,3,0.303723,0.336619
5336,2,0.490042,0.501293
72603,2,1.61553,0.470688
64924,3,1.09066,0.274288
86974,3,1.78642,0.247545
89348,2,1.56926,0.446288
96895,2,1.06601,0.444748
42808,3,0.314243,0.320954
85523,3,0.114804,0.32666
86400,3,0.61097,0.336894
86620,2,1.25818,0.452902
79537,2,0.277545,0.292678
16537,3,0.506005,0.214274
29295,3,0.146758,0.336989
10798,3,0.727089,0.357188
63721,3,0.0308434,0.25804
83541,2,0.334429,0.451836
91772,3,0.0403945,0.282026
112460,2,0.0332761,0.425258
57548,2,0.0219921,0.458526
120005,3,0.177144,0.319399
69671,2,0.880143,0.428332
88574,2,0.127174,0.359845
103096,2,0.0878813,0.402694
19859,2,0.964353,0.430998
105858,3,1.42413,0.259018
50384,2,1.24338,0.457297
25878,3,0.13642,0.313495
36208,3,0.043179,0.317769
109176,3,2.75224,0.246223
80686,3,1.38921,0.323569
85295,3,0.222019,0.365955
80459,2,0.0413867,0.417976
85235,3,0.372289,0.341528
64394,3,1.40964,0.262003
1599,3,1.30933,0.26074
78072,3,2.51397,0.248998
99701,3,0.152144,0.330407
67275,2,1.63648,0.46239
61317,3,1.27675,0.259858
51317,2,0.0439498,0.421851
69972,3,0.388946,0.343035
30503,2,0.983024,0.458623
24813,3,1.63718,0.303805
43797,2,1.44331,0.531565
1803,2,0.941629,0.446038
102040,2,0.895662,0.405468
89805,2,1.18019,0.49761
62951,3,0.0643246,0.380482
76074,3,0.147231,0.38037
56452,3,0.654343,0.290134
23311,3,0.585511,0.287712
80824,3,0.0850996,0.38159
77257,3,1.67371,0.285895
13402,3,0.658936,0.332321
26779,3,0.73087,0.363401
70497,3,2.90118,0.262431
14632,3,2.66288,0.258637
59199,3,2.95888,0.256283
1292,2,0.250672,0.458953
100925,2,0.345438,0.43389
106440,3,0.116231,0.321235
7513,3,3.2807,0.264872
101997,3,0.856269,0.391398
116771,3,3.26478,0.265607
24186,3,0.0848525,0.276725
12777,3,1.90134,0.261882
47592,3,1.72934,0.335153
3821,4,1.93877,0.226617
7339,2,0.309436,0.499051
99240,4,1.90599,0.229755
12843,3,1.9198,0.285836
16852,3,3.26368,0.276162
5862,3,1.71882,0.340101
102485,3,2.95716,0.264993
82860,3,1.66268,0.32414
95319,3,0.946945,0.436193
84478,3,0.392697,0.248631
83609,3,0.0407745,0.356995
78775,3,0.470544,0.339473
71284,3,3.30449,0.289635
113020,3,0.0611873,0.428897
1475,3,0.101459,0.257468
86974,4,2.82849,0.247772
33817,3,0.534405,0.391058
22449,4,3.34172,0.228958
112447,3,2.23825,0.275339
72848,3,0.760646,0.333359
33226,3,0.113257,0.466612
29568,3,0.530439,0.383932
70319,3,0.995509,0.417368
12114,3,0.53545,0.267374
439,3,0.0614441,0.299982
96100,3,0.483567,0.238135
72659,3,0.91363,0.308496
7981,3,0.692355,0.263498
7751,3,0.6201,0.264363
81300,3,0.749751,0.287638
49908,3,0.30889,0.236516
40693,3,0.832518,0.365537
77760,3,3.20548,0.298847
50954,3,3.11903,0.260499
46509,3,3.49424,0.297441
76829,3,3.42337,0.302113
28103,3,3.26966,0.244941
10138,3,0.680568,0.382473
57507,3,0.592113,0.387325
3765,3,0.56848,0.256915
544,3,0.875049,0.394372
91768,3,0.0555244,0.28069
62523,3,1.04619,0.417073
99825,3,0.707967,0.294515
3093,3,0.780578,0.338168
67155,3,0.138873,0.304061
99461,3,0.58733,0.245119
38784,3,0.615922,0.361656
90790,3,0.410054,0.384186
8362,3,0.837677,0.301517
17378,4,2.68403,0.241058
15510,3,0.936537,0.233849
17651,3,3.29142,0.271517
114046,3,0.113292,0.242014
84720,3,0.715777,0.272926
61174,3,2.397,0.278451
16537,4,0.632507,0.2199
19849,3,0.6993,0.224063
29525,3,0.613807,0.379087
8102,4,1.10018,0.212649
95149,3,0.628119,0.460597
113576,3,0.222648,0.387534
116745,3,0.318549,0.378604
43587,3,0.860248,0.38081
82588,3,0.571939,0.374321
77358,3,0.940876,0.426786
56997,3,0.85814,0.298746
55846,3,0.636426,0.457522
15330,3,0.963139,0.354122
83541,3,0.601973,0.441826
4151,3,3.48411,0.321023
105090,3,0.254337,0.228985
36366,3,3.21528,0.271037
117712,3,0.673611,0.342884
27435,3,0.933745,0.388644
68682,3,1.07472,0.370357
65859,3,0.191396,0.311309
439,4,0.0921661,0.275197
116085,3,0.564167,0.384214
96441,3,2.36499,0.318085
54211,3,0.115674,0.317745
98036,3,3.41522,0.250287
93858,3,0.983529,0.431506
80459,3,0.0827734,0.426398
8102,5,1.46691,0.21249
114622,3,0.575256,0.260495
21770,3,2.47178,0.280786
77052,3,0.95857,0.403787
22263,3,1.11219,0.391746
73184,3,0.468406,0.234354
62207,3,1.18808,0.45239
49986,3,0.171696,0.376941
65721,3,3.22528,0.349514
75181,3,1.06393,0.427394
98959,3,1.15721,0.408397
63721,4,0.0411245,0.259395
79248,3,1.00786,0.381964
47080,3,1.09247,0.355254
54035,3,0.0834351,0.231917
25278,3,2.03547,0.416723
88694,3,1.12427,0.525908
43726,3,1.16052,0.423071
53721,3,1.98142,0.38425
42438,3,1.13336,0.419374
77801,3,1.05521,0.376521
58576,3,1.07814,0.447351
3583,3,1.09873,0.399256
57548,3,0.0408426,0.45852
100017,3,1.22818,0.43535
15371,3,1.12726,0.354763
91768,4,0.0721818,0.259435
64583,3,3.13789,0.341326
39903,3,2.67342,0.389442
910,3,2.45269,0.411936
86736,3,2.4651,0.418776
104217,3,0.294479,0.225255
79672,3,1.17741,0.399195
88574,3,0.173419,0.365141
107350,3,1.12786,0.389275
94761,4,0.122962,0.339275
12843,4,3.10121,0.288872
84862,3,1.29505,0.439614
112447,4,3.66259,0.272418
19076,3,1.08612,0.38669
80337,3,1.13447,0.362927
33277,3,1.21785,0.479713
51317,3,0.0966896,0.402177
3821,5,2.58502,0.224858
99240,5,2.66839,0.228605
103096,3,0.175763,0.374201
1292,3,0.940022,0.441202
57939,4,0.404053,0.306919
112460,3,0.0617985,0.413087
69965,3,1.18069,0.389865
106440,4,0.17963,0.34013
100925,3,0.621789,0.390852
78459,3,1.37963,0.411565
79537,3,0.360808,0.291788
73996,3,2.51074,0.381102
88745,3,2.303,0.404591
84893,3,3.70334,0.373348
86796,3,1.43884,0.41715
70890,3,0.0301671,0.281937
38908,3,1.23344,0.42685
109422,3,2.77635,0.423741
34065,3,1.32352,0.459997
99701,4,0.228216,0.321522
98767,3,1.18033,0.412074
45343,4,0.243638,0.306539
97944,3,0.963268,0.367586
95447,3,1.6373,0.4585
85042,3,1.1722,0.360765
50564,3,2.83867,0.407455
120005,4,0.265716,0.317317
61174,4,3.92236,0.277727
22449,5,3.64551,0.228404
7978,3,1.37431,0.538242
35136,3,1.4313,0.494268
89042,3,1.56988,0.554827
32439,3,1.6028,0.528984
29800,3,2.77932,0.411077
72567,3,1.21437,0.396177
3909,3,1.59416,0.444327
67155,4,0.19839,0.309332
77257,4,2.70369,0.284972
107649,3,1.32488,0.399896
97295,3,2.67703,0.446405
42808,4,0.471364,0.32114
86486,3,2.88232,0.384824
69972,4,0.561811,0.345699
51523,3,2.81029,0.423837
117473,4,0.158392,0.317203
48113,3,2.36701,0.463272
25110,3,2.6924,0.459304
26394,3,1.37884,0.442316
85295,4,0.333029,0.349556
69671,3,1.05617,0.465941
40843,3,1.66296,0.442008
102040,3,1.22136,0.386754
12777,4,2.85202,0.264699
96441,4,3.74458,0.309812
88601,4,1.10436,0.249726
19859,3,1.31503,0.377962
64792,3,2.60936,0.45622
49081,3,1.40088,0.425502
86974,5,3.27509,0.247471
85235,4,0.558433,0.35619
1803,3,1.28404,0.405533
54211,4,0.165249,0.309959
104214,3,0.414895,0.218724
27072,4,3.1565,0.23878
113421,3,1.29753,0.397672
29295,4,0.220136,0.330077
108870,3,0.318163,0.226836
21770,4,4.04472,0.287624
97675,3,2.56116,0.453826
89348,3,2.94236,0.435016
83609,4,0.0611617,0.344778
62951,4,0.0857661,0.385671
12653,3,1.59705,0.447844
57757,4,3.89224,0.242101
78775,4,0.705816,0.36883
17378,5,3.01953,0.240611
102485,4,3.51163,0.26673
113357,3,1.39563,0.416187
113020,4,0.0945623,0.431057
86620,3,1.76145,0.575255
45333,3,2.5599,0.461759
59199,4,3.55065,0.260057
29650,3,1.86328,0.469269
109176,4,3.95635,0.24773
82860,4,2.68586,0.326039
58345,4,0.472457,0.330468
22449,6,4.55689,0.228764
114948,3,1.57368,0.440844
83601,3,1.41404,0.380333
32480,3,1.7906,0.473805
51502,3,2.5041,0.495294
70497,4,3.48142,0.260698
44897,3,1.23513,0.345372
111449,3,3.25505,0.491079
950,3,1.87292,0.461767
50384,3,1.61639,0.507075
78072,4,2.98533,0.249098
72603,3,3.41057,0.470679
7339,3,0.618872,0.367998
114924,3,1.63896,0.452318
110649,3,2.71102,0.481669
33817,4,0.748167,0.391039
113576,4,0.323851,0.38911
65859,4,0.242434,0.320953
71284,4,4.95674,0.28966
103389,3,1.89846,0.630629
29525,4,0.886611,0.379125
16537,5,0.801175,0.214509
30503,3,1.42985,0.403232
116745,4,0.477823,0.400583
80824,4,0.101056,0.373195
57507,4,0.921065,0.408731
46509,4,5.24136,0.301318
25878,4,0.212209,0.310437
76829,4,5.13506,0.300688
51459,4,1.94801,0.320205
116771,4,4.98308,0.268967
24186,4,0.123422,0.27082
17651,4,3.94971,0.272278
77760,4,4.9685,0.306114
49986,4,0.228927,0.390478
19335,3,1.88931,0.538318
38784,4,0.86229,0.379258
16852,4,4.89552,0.285128
40035,3,2.85354,0.491558
12444,3,1.55343,0.381707
7513,4,5.00738,0.265885
29568,4,0.861963,0.393554
96895,3,1.38581,0.391046
79537,4,0.555089,0.291809
88972,4,0.721891,0.307198
98470,3,1.83501,0.48807
50954,4,3.78739,0.256788
24813,4,2.10495,0.313277
23693,4,1.84302,0.293846
67275,3,2.12742,0.462379
18859,3,2.13916,0.544064
86162,4,0.0944425,0.278519
8102,6,1.57169,0.212781
14632,4,3.99433,0.260537
41926,4,0.873841,0.328951
36366,4,3.90427,0.273579
34017,3,1.34347,0.331168
76074,4,0.19324,0.366872
103096,4,0.263644,0.376584
5862,4,2.20991,0.344928
47592,4,2.22343,0.337956
36439,3,1.79818,0.435216
68184,4,0.675921,0.304176
10644,4,1.59075,0.295138
4151,4,5.22617,0.325801
33226,4,0.143459,0.466662
64797,4,0.782507,0.335106
36208,4,0.0623697,0.303067
80459,4,0.12416,0.426449
43797,3,1.87631,0.489779
44075,3,1.51144,0.367412
101997,4,1.02752,0.445637
105858,4,2.23792,0.263627
28103,4,3.9703,0.247855
82588,4,0.800715,0.380706
86400,4,0.773895,0.324454
117473,5,0.184791,0.314671
95149,4,0.7677,0.486398
65721,4,4.99919,0.375534
51317,4,0.131849,0.40238
89805,3,1.50206,0.37441
64394,4,2.21515,0.264225
65859,5,0.280713,0.316645
88574,4,0.219663,0.373408
83541,4,0.936402,0.405961
10798,4,0.920979,0.318362
64583,4,4.86373,0.341406
86974,6,4.1683,0.249003
89805,4,1.82393,0.543609
12444,4,2.2704,0.492625
80686,4,1.78612,0.316697
68682,4,1.50461,0.537335
40843,4,2.7716,0.49524
99240,6,2.85899,0.229722
950,4,3.12153,0.508177
62951,5,0.10006,0.415685
57443,4,1.36601,0.269766
72567,4,2.05509,0.550832
112460,4,0.0903209,0.393193
57548,4,0.0628347,0.429493
36439,4,2.90475,0.49954
3821,6,2.76967,0.227973
91772,4,0.0628359,0.273233
102485,5,4.99021,0.268419
32984,4,0.583786,0.284449
85523,4,0.143504,0.308903
70319,4,1.27994,0.395211
27072,5,3.97993,0.241373
67275,4,2.61836,0.543669
98036,4,4.87888,0.255607
116085,4,0.902668,0.392055
15457,4,1.39579,0.270355
78072,5,4.39944,0.251156
70890,4,0.051052,0.286495
17378,6,4.02604,0.241039
7339,4,0.77359,0.397471
24186,5,0.161991,0.277302
44897,4,1.33014,0.512915
88574,5,0.254347,0.398963
1599,4,2.05752,0.26071
7981,4,1.08799,0.253447
84893,4,5.65247,0.381801
90790,4,0.574076,0.31915
69965,4,1.36234,0.509898
10138,4,0.875016,0.394868
86796,4,2.15826,0.417203
50954,5,5.3469,0.262325
59199,5,4.93146,0.256784
26779,4,0.939689,0.356175
69671,4,1.32021,0.342548
5336,3,0.686059,0.337244
117712,4,0.808333,0.439279
70497,5,4.8353,0.264713
96441,5,4.33582,0.325391
38784,5,0.923882,0.55654
17651,5,5.4857,0.273931
78459,4,1.72454,0.497363
100925,4,0.829052,0.384492
100925,5,0.89814,0.609397
34017,4,1.63136,0.446116
61317,4,2.00632,0.259963
106440,5,0.221895,0.318787
28103,5,5.60513,0.249559
77052,4,1.17978,0.421262
43797,4,3.03096,0.477543
107649,4,2.08196,0.602246
25878,5,0.27284,0.327589
63721,5,0.0514057,0.257301
44075,4,2.20902,0.477282
109176,5,5.33247,0.248514
29295,5,0.293515,0.335366
72848,4,0.977973,0.361429
7513,5,6.21606,0.268215
76829,5,5.64856,0.301972
29650,4,2.79491,0.453412
29525,5,1.02301,0.505803
49986,5,0.25182,0.382774
36366,5,5.51191,0.274611
116771,5,6.18589,0.268267
50384,4,2.61109,0.420872
71284,5,5.45241,0.280444
46509,5,7.1632,0.302562
83609,5,0.0713553,0.355133
77760,5,6.73151,0.305888
95447,4,2.57291,0.387097
79537,5,0.638352,0.295552
47592,5,2.59401,0.337369
12444,5,2.74838,0.609279
91768,5,0.0943915,0.245564
73996,4,3.18026,0.432496
12843,5,3.54424,0.285974
114948,4,2.5421,0.372261
86736,4,3.54358,0.423395
12653,4,2.39557,0.519411
100017,4,1.40363,0.559406
38908,4,1.61296,0.512353
57757,5,5.13067,0.247919
910,4,3.59729,0.436131
39903,4,3.24629,0.402272
98767,4,1.63431,0.522015
77801,4,1.70456,0.307771
5862,5,2.57822,0.333706
64583,5,6.58957,0.341454
